"MinTemp","MaxTemp","Rainfall","WindGustSpeed","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"13.1","32.0","0.0","31.0","7.0","7.0","37.0","15.0","1021.5","1018.1","0.0","1.0","19.1","30.7","0"
"16.4","34.2","0.0","22.0","13.0","7.0","42.0","13.0","1019.7","1016.8","0.0","1.0","21.6","33.0","0"
"16.3","34.8","0.0","33.0","7.0","7.0","39.0","14.0","1019.3","1016.3","1.0","2.0","22.5","33.8","0"
"17.7","34.4","0.0","22.0","7.0","7.0","38.0","20.0","1018.5","1015.7","6.0","7.0","24.2","33.0","0"
"20.2","33.9","0.0","37.0","6.0","17.0","41.0","25.0","1016.4","1012.8","2.0","7.0","26.4","33.6","0"
"23.3","32.4","0.0","50.0","9.0","7.0","51.0","33.0","1015.9","1014.2","7.0","8.0","25.4","29.9","1"
"18.8","25.8","8.4","28.0","6.0","6.0","94.0","74.0","1018.3","1016.7","7.0","7.0","19.4","23.5","1"
"16.7","27.7","2.6","22.0","4.0","6.0","86.0","43.0","1018.7","1015.8","2.0","6.0","19.9","26.7","0"
"16.1","28.6","0.0","24.0","2.0","11.0","66.0","31.0","1019.1","1017.1","1.0","5.0","20.5","27.7","0"
"12.2","29.0","0.0","26.0","2.0","15.0","51.0","21.0","1019.0","1016.0","1.0","1.0","19.0","27.9","0"
"14.1","29.6","0.0","33.0","15.0","7.0","53.0","26.0","1018.6","1015.5","1.0","7.0","19.2","28.9","0"
"16.7","28.6","0.0","37.0","20.0","17.0","50.0","24.0","1018.9","1015.1","5.0","6.0","21.1","28.1","0"
"15.0","28.5","0.0","35.0","19.0","20.0","51.0","24.0","1017.7","1013.5","1.0","3.0","19.9","28.2","1"
"17.1","20.9","12.4","44.0","15.0","17.0","98.0","95.0","1015.1","1013.8","7.0","8.0","17.9","18.3","1"
"17.7","28.1","10.2","44.0","17.0","15.0","89.0","66.0","1013.8","1012.1","7.0","7.0","20.7","28.0","1"
"17.5","25.5","6.4","30.0","11.0","13.0","78.0","48.0","1018.5","1016.4","7.0","7.0","19.8","24.7","0"
"14.6","23.5","0.0","20.0","9.0","6.0","67.0","56.0","1015.3","1011.6","7.0","8.0","19.0","22.7","0"
"17.1","26.2","0.6","30.0","9.0","15.0","74.0","56.0","1012.2","1009.7","2.0","5.0","21.5","26.1","0"
"15.3","24.1","0.0","33.0","6.0","20.0","73.0","44.0","1014.3","1012.3","7.0","7.0","19.2","23.1","0"
"10.3","19.4","0.0","30.0","9.0","13.0","62.0","33.0","1020.0","1018.2","5.0","5.0","12.9","18.1","0"
"6.9","21.1","0.0","30.0","11.0","13.0","60.0","33.0","1023.3","1020.5","0.0","0.0","13.6","20.3","0"
"7.9","22.9","0.0","20.0","6.0","9.0","60.0","26.0","1022.9","1019.9","6.0","4.0","14.4","22.6","0"
"9.2","24.6","0.0","22.0","7.0","6.0","57.0","27.0","1021.8","1019.0","0.0","0.0","15.9","23.9","0"
"11.8","27.6","0.0","30.0","13.0","6.0","40.0","29.0","1023.5","1020.4","1.0","3.0","20.1","26.6","0"
"14.7","27.4","0.0","31.0","19.0","2.0","51.0","31.0","1025.1","1021.9","2.0","3.0","19.7","26.3","0"
"15.6","27.8","0.0","31.0","22.0","15.0","58.0","27.0","1023.9","1020.5","6.0","3.0","19.6","27.2","0"
"16.3","28.7","0.0","31.0","19.0","13.0","57.0","40.0","1023.0","1019.9","3.0","6.0","21.5","26.6","0"
"14.8","27.9","0.0","24.0","13.0","7.0","58.0","36.0","1022.5","1018.4","3.0","6.0","22.2","27.0","0"
"15.3","28.6","0.0","26.0","17.0","9.0","61.0","32.0","1021.3","1018.2","4.0","6.0","21.1","27.9","0"
"16.2","30.2","0.0","59.0","11.0","9.0","51.0","30.0","1022.3","1018.8","5.0","5.0","22.8","28.8","0"
"17.1","29.9","0.0","31.0","13.0","13.0","53.0","32.0","1021.3","1016.7","1.0","3.0","24.0","29.4","0"
"18.0","30.3","0.0","46.0","20.0","20.0","49.0","30.0","1016.3","1011.8","7.0","7.0","23.7","29.3","1"
"14.1","20.1","8.4","39.0","11.0","17.0","92.0","44.0","1018.4","1019.1","6.0","3.0","15.3","19.3","0"
"7.6","20.8","0.0","30.0","9.0","7.0","57.0","30.0","1025.6","1021.5","0.0","1.0","15.7","19.8","0"
"9.6","20.5","0.0","17.0","6.0","7.0","70.0","34.0","1021.2","1018.7","8.0","5.0","13.0","19.4","0"
"9.9","23.2","0.0","31.0","7.0","15.0","46.0","32.0","1023.4","1020.7","0.0","1.0","17.0","22.2","0"
"8.8","22.0","0.0","26.0","4.0","13.0","55.0","35.0","1024.5","1021.9","0.0","1.0","17.2","21.7","0"
"9.0","21.1","0.0","24.0","7.0","7.0","60.0","42.0","1026.5","1023.1","0.0","1.0","16.1","20.7","0"
"8.4","24.5","0.0","19.0","7.0","4.0","68.0","28.0","1026.3","1022.9","0.0","1.0","15.8","23.8","0"
"10.9","25.6","0.0","17.0","9.0","4.0","48.0","24.0","1025.8","1023.0","1.0","1.0","18.8","25.0","0"
"11.6","27.9","0.0","33.0","13.0","11.0","42.0","25.0","1024.5","1020.1","6.0","4.0","18.7","26.8","0"
"14.8","28.7","0.0","41.0","19.0","15.0","48.0","24.0","1019.9","1014.8","2.0","4.0","20.7","27.1","1"
"9.8","17.8","2.8","44.0","20.0","19.0","57.0","32.0","1019.0","1018.5","1.0","0.0","13.1","16.9","0"
"6.3","18.9","0.0","44.0","6.0","13.0","49.0","35.0","1024.6","1022.1","1.0","0.0","13.1","18.2","0"
"8.1","20.1","0.0","44.0","7.0","13.0","56.0","36.0","1024.7","1021.6","1.0","2.0","14.1","19.7","0"
"6.6","22.4","0.0","44.0","6.0","13.0","57.0","34.0","1024.0","1020.4","0.0","1.0","14.7","21.7","0"
"8.8","23.9","0.0","44.0","6.0","6.0","60.0","31.0","1022.2","1018.0","1.0","1.0","16.7","23.4","0"
"8.6","25.5","0.0","30.0","15.0","20.0","36.0","21.0","1019.4","1014.8","0.0","1.0","16.9","24.7","0"
"12.1","20.9","0.0","37.0","9.0","17.0","27.0","38.0","1015.6","1015.6","1.0","0.0","19.7","19.8","0"
"3.5","15.7","0.0","31.0","9.0","13.0","54.0","28.0","1023.6","1022.2","0.0","0.0","9.3","15.2","0"
"3.0","17.7","0.0","26.0","9.0","11.0","57.0","30.0","1024.9","1020.8","0.0","0.0","9.5","17.2","0"
"4.1","19.8","0.0","26.0","6.0","11.0","59.0","36.0","1021.4","1017.1","0.0","1.0","11.3","19.0","0"
"6.2","20.9","0.0","20.0","6.0","7.0","50.0","25.0","1019.5","1016.7","1.0","1.0","14.2","19.8","0"
"8.0","19.7","0.0","22.0","11.0","6.0","52.0","31.0","1019.0","1016.5","6.0","8.0","13.7","19.2","0"
"12.5","21.6","0.0","24.0","6.0","13.0","58.0","30.0","1018.0","1015.5","7.0","7.0","15.1","21.3","0"
"6.5","21.0","0.0","30.0","6.0","7.0","74.0","35.0","1019.3","1017.6","0.0","5.0","12.2","19.7","0"
"7.2","21.0","0.0","20.0","6.0","6.0","46.0","26.0","1022.7","1020.3","1.0","1.0","14.9","20.6","0"
"10.0","19.7","0.0","17.0","9.0","2.0","49.0","33.0","1021.5","1018.8","7.0","7.0","12.9","18.9","0"
"7.9","20.1","0.0","30.0","6.0","13.0","57.0","27.0","1020.9","1018.0","6.0","1.0","12.4","19.7","0"
"6.3","18.9","0.0","24.0","7.0","11.0","48.0","28.0","1021.6","1018.7","0.0","1.0","13.5","18.4","0"
"6.7","20.6","0.0","33.0","17.0","13.0","55.0","29.0","1020.8","1016.3","1.0","4.0","13.0","19.6","0"
"12.4","16.7","0.4","37.0","13.0","11.0","58.0","96.0","1014.6","1010.9","7.0","8.0","14.7","12.6","1"
"12.2","20.4","9.2","50.0","7.0","11.0","99.0","84.0","1008.1","1002.4","8.0","8.0","14.4","17.3","1"
"10.7","18.0","4.8","30.0","17.0","11.0","93.0","74.0","1009.0","1009.3","8.0","7.0","13.3","15.8","0"
"10.3","20.7","0.2","22.0","6.0","9.0","89.0","55.0","1017.7","1015.6","1.0","5.0","12.4","19.1","0"
"12.1","18.6","0.0","31.0","11.0","17.0","84.0","57.0","1017.5","1012.2","7.0","7.0","14.3","17.6","1"
"11.7","15.3","3.6","48.0","15.0","20.0","85.0","69.0","1007.7","1006.5","8.0","7.0","12.2","14.5","1"
"9.4","13.3","4.6","39.0","19.0","11.0","98.0","83.0","1019.307858048162","1007.9","8.0","7.0","11.2","13.2","1"
"11.0","15.1","4.0","24.0","9.0","7.0","92.0","81.0","1013.0","1013.5","8.0","8.0","12.3","14.5","0"
"23.2","32.5","0.8","41.0","15.0","22.0","49.0","39.0","1007.1","1009.1","2.0","7.0","26.7","29.2","0"
"18.2","28.9","0.0","31.0","13.0","15.0","45.0","21.0","1013.9","1011.3","6.0","7.0","18.6","27.8","0"
"17.2","26.1","0.0","31.0","9.0","9.0","32.0","23.0","1013.0","1011.3","7.0","8.0","18.4","25.1","0"
"15.9","30.9","0.0","31.0","11.0","13.0","44.0","13.0","1012.7","1010.9","7.0","7.0","19.1","28.7","0"
"14.4","32.7","0.0","33.712833545108005","11.0","13.0","42.0","13.0","1016.1","1014.3","1.0","1.0","18.7","31.0","0"
"17.1","30.9","0.0","33.712833545108005","20.0","20.0","47.0","27.0","1019.307858048162","1016.5916771752845","2.0","1.0","19.9","30.0","0"
"18.3","30.7","0.0","43.0","22.0","17.0","46.0","24.0","1019.307858048162","1016.5916771752845","1.0","1.0","21.3","29.3","0"
"17.7","28.6","0.0","33.712833545108005","19.0","13.0","47.0","34.0","1016.2","1013.3","7.0","7.0","22.7","27.0","1"
"18.9","27.1","3.2","33.712833545108005","9.0","19.0","71.0","49.0","1013.2","1012.2","8.0","8.0","21.1","26.4","1"
"18.6","28.5","3.6","31.0","13.0","13.0","79.0","58.0","1019.307858048162","1009.1","8.0","8.0","20.5","25.5","0"
"19.5","29.2","0.4","24.0","7.0","4.0","84.0","64.0","1012.6","1011.3","7.0","7.0","22.4","26.8","1"
"20.2","33.2","2.6","33.0","17.0","13.0","64.0","37.0","1016.9","1015.2","1.0","7.0","24.1","31.4","1"
"20.2","33.1","4.4","44.0","15.0","15.0","65.0","36.0","1019.5","1017.3","1.0","3.0","24.3","31.2","0"
"20.7","35.0","0.0","39.0","11.0","4.0","57.0","28.0","1019.1","1016.2","1.0","4.0","25.6","32.0","0"
"21.5","36.2","0.0","43.0","19.0","7.0","67.0","26.0","1017.6","1014.0","4.0","6.0","23.8","34.2","0"
"21.0","33.0","0.0","26.0","6.0","13.0","75.0","38.0","1016.6","1014.7","7.0","7.0","22.9","31.4","0"
"21.6","28.4","0.0","30.0","9.0","11.0","49.0","30.0","1017.0","1015.9","8.0","7.0","23.4","27.0","0"
"17.1","27.6","0.0","17.0","6.0","11.0","51.0","23.0","1013.9","1010.9","7.0","8.0","18.3","26.2","0"
"16.7","24.5","0.4","22.0","4.0","11.0","81.0","58.0","1011.3","1008.1","8.0","8.0","16.7","24.0","1"
"16.1","31.5","1.8","31.0","17.0","17.0","77.0","37.0","1007.4","1004.4","3.0","3.0","21.8","29.8","0"
"20.7","30.4","0.0","46.0","13.0","11.0","90.0","59.0","1002.6","1000.8","8.0","6.0","21.1","28.3","1"
"15.5","25.0","4.0","33.0","7.0","15.0","90.0","67.0","1003.6","1003.7","7.0","5.0","19.4","24.5","1"
"14.2","25.1","3.0","37.0","11.0","19.0","88.0","39.0","1008.6","1006.8","2.0","4.0","16.6","24.1","0"
"12.1","24.1","0.0","44.0","15.0","22.0","75.0","43.0","1010.7","1009.8","5.0","6.0","16.5","21.9","0"
"14.5","22.7","0.0","39.0","17.0","20.0","66.0","38.0","1015.5","1014.7","7.0","3.0","15.3","22.5","0"
"9.3","25.8","0.0","28.0","7.0","9.0","70.0","34.0","1019.1","1016.8","0.0","1.0","13.1","23.3","0"
"13.0","28.5","0.0","33.0","20.0","13.0","59.0","27.0","1021.2","1018.7","1.0","4.0","18.1","26.1","0"
"14.9","30.4","0.0","33.0","17.0","9.0","59.0","31.0","1022.6","1019.8","1.0","5.0","18.5","27.9","0"
"17.7","30.5","0.0","37.0","20.0","6.0","53.0","27.0","1021.7","1018.4","3.0","4.0","20.9","28.0","0"
"18.0","31.6","0.0","44.0","15.0","20.0","50.0","42.0","1019.7","1016.7","2.0","7.0","21.4","26.4","0"
"15.1","28.2","0.8","30.0","13.0","15.0","64.0","28.0","1022.0","1019.7","1.0","1.0","17.2","26.8","0"
"11.4","25.5","0.0","26.0","17.0","2.0","57.0","29.0","1017.6","1014.5","7.0","7.0","18.5","25.2","0"
"15.2","23.6","0.0","30.0","6.0","15.0","53.0","45.0","1015.4","1013.2","7.0","7.0","18.3","21.1","0"
"8.6","22.5","0.0","30.0","6.0","6.0","65.0","43.0","1016.3","1014.6","1.0","7.0","15.8","21.0","1"
"6.8","20.7","4.8","33.0","6.0","17.0","72.0","34.0","1020.0","1018.4","0.0","1.0","12.0","19.5","0"
"5.9","19.9","0.0","31.0","9.0","11.0","71.0","34.0","1023.6","1020.9","0.0","1.0","12.1","19.6","0"
"5.3","21.1","0.0","19.0","9.0","4.0","63.0","28.0","1023.3","1020.0","7.0","7.0","11.8","20.7","0"
"6.9","21.8","0.0","19.0","9.0","7.0","43.0","24.0","1019.1","1015.6","6.0","7.0","15.9","20.7","0"
"6.9","20.8","0.0","30.0","9.0","9.0","60.0","23.0","1015.9","1012.8","6.0","7.0","11.3","20.2","0"
"4.6","18.6","0.0","39.0","9.0","20.0","60.0","33.0","1016.6","1014.1","1.0","2.0","11.2","17.6","0"
"2.3","18.0","0.0","31.0","7.0","11.0","65.0","27.0","1018.6","1016.4","0.0","1.0","8.5","17.4","0"
"2.5","17.2","0.0","44.0","13.0","24.0","58.0","30.0","1016.8","1014.8","7.0","4.0","9.1","15.3","0"
"9.0","15.5","0.0","37.0","15.0","13.0","83.0","54.0","1018.1","1016.4","8.0","7.0","10.4","15.0","0"
"10.0","16.9","1.0","31.0","15.0","15.0","88.0","51.0","1018.7","1016.3","7.0","7.0","12.1","16.0","0"
"7.1","15.5","0.0","35.0","15.0","13.0","67.0","32.0","1024.0","1023.1","1.0","4.0","9.6","14.8","0"
"1.1","16.1","0.0","26.0","6.0","11.0","62.0","33.0","1031.5","1029.4","0.0","0.0","8.7","15.6","0"
"2.3","18.2","0.0","20.0","4.0","7.0","63.0","28.0","1032.3","1028.9","1.0","0.0","9.6","17.7","0"
"3.0","18.6","0.0","22.0","13.0","7.0","64.0","29.0","1030.5","1027.2","1.0","1.0","10.1","17.4","0"
"4.0","20.5","0.0","19.0","9.0","2.0","57.0","20.0","1030.5","1027.3","7.0","7.0","10.8","20.2","0"
"7.5","23.5","0.0","28.0","15.0","4.0","23.0","20.0","1029.4","1026.2","1.0","0.0","16.7","23.0","0"
"9.7","24.6","0.0","24.0","9.0","7.0","41.0","27.0","1026.9","1022.7","4.0","5.0","12.9","23.7","0"
"12.2","25.2","0.0","28.0","15.0","7.0","64.0","33.0","1023.9","1019.8","1.0","7.0","17.3","23.5","0"
"15.3","22.6","0.0","44.0","20.0","17.0","53.0","65.0","1017.2","1011.0","5.0","7.0","18.5","20.5","1"
"10.0","17.8","22.6","44.0","13.0","13.0","88.0","57.0","1010.2","1008.2","7.0","5.0","12.2","16.2","1"
"8.7","12.3","8.2","37.0","17.0","11.0","95.0","94.0","1010.7","1010.2","8.0","6.0","9.4","10.6","1"
"6.1","10.8","6.6","30.0","17.0","17.0","93.0","79.0","1016.8","1016.2","7.0","7.0","6.6","9.5","0"
"2.8","14.1","0.0","26.0","7.0","9.0","89.0","53.0","1020.9","1019.4","2.0","2.0","6.8","13.4","0"
"2.7","15.0","0.0","24.0","4.0","11.0","91.0","52.0","1023.5","1020.9","7.0","5.0","6.8","14.3","0"
"3.3","15.0","0.0","22.0","6.0","9.0","82.0","51.0","1024.5","1022.1","7.0","6.0","7.5","14.6","0"
"4.4","12.6","0.0","20.0","6.0","9.0","93.0","73.0","1023.7","1021.5","8.0","7.0","6.4","12.3","0"
"5.9","17.0","0.0","30.0","11.0","13.0","85.0","60.0","1022.8","1019.7","6.0","7.0","10.0","15.6","0"
"7.7","19.6","0.0","41.0","13.0","17.0","68.0","49.0","1020.7","1017.6","1.0","1.0","11.9","19.1","0"
"22.7","27.3","3.2","46.0","22.0","17.0","86.0","92.0","1004.6","1004.0","6.0","8.0","24.6","24.1","1"
"19.6","27.6","19.2","39.0","6.0","9.0","97.0","80.0","1006.2","1005.7","8.0","8.0","20.3","26.9","1"
"19.1","31.4","31.8","52.0","20.0","28.0","96.0","65.0","1008.2","1007.1","8.0","7.0","20.5","28.8","1"
"20.5","25.9","16.2","30.0","7.0","13.0","97.0","80.0","1010.4","1011.3","8.0","7.0","21.8","23.2","1"
"15.8","26.0","16.0","35.0","13.0","19.0","68.0","41.0","1016.0","1015.0","1.0","1.0","19.4","25.1","0"
"13.5","25.7","0.0","33.0","15.0","17.0","67.0","44.0","1017.6","1015.9","1.0","1.0","17.4","24.5","0"
"14.6","25.3","0.0","39.0","17.0","20.0","73.0","42.0","1017.2","1014.3","1.0","5.0","18.6","24.0","0"
"13.0","25.4","0.0","33.0","15.0","19.0","65.0","38.0","1014.4","1011.8","0.0","1.0","17.0","23.5","0"
"12.7","27.7","0.0","43.0","13.0","17.0","60.0","27.0","1014.0","1012.8","0.0","0.0","18.6","26.6","0"
"14.0","29.7","0.0","30.0","6.0","15.0","53.0","24.0","1014.9","1014.0","0.0","0.0","20.3","28.5","0"
"15.8","29.6","0.0","24.0","13.0","7.0","51.0","25.0","1016.9","1014.9","0.0","0.0","20.8","28.5","0"
"16.3","30.4","0.0","50.0","17.0","7.0","55.0","29.0","1016.6","1015.0","0.0","0.0","19.7","28.7","0"
"17.6","30.9","0.0","28.0","19.0","6.0","64.0","31.0","1017.1","1014.5","7.0","7.0","21.9","29.4","0"
"20.8","31.0","0.0","44.0","20.0","20.0","57.0","40.0","1016.2","1012.7","5.0","7.0","23.4","30.1","0"
"19.3","30.6","0.0","35.0","24.0","17.0","73.0","43.0","1013.1","1010.0","1.0","7.0","22.4","30.0","0"
"20.6","30.9","0.0","59.0","20.0","35.0","70.0","83.0","1009.9","1008.9","1.0","8.0","23.7","22.2","0"
"16.6","25.9","0.0","31.0","13.0","17.0","87.0","47.0","1014.6","1013.6","7.0","3.0","16.9","25.2","0"
"14.0","28.2","0.0","39.0","17.0","19.0","71.0","44.0","1017.9","1015.7","0.0","6.0","18.5","26.5","0"
"15.2","26.9","0.0","43.0","24.0","19.0","66.0","38.0","1019.0","1015.9","0.0","1.0","18.0","25.9","0"
"16.8","30.1","0.0","37.0","22.0","19.0","70.0","41.0","1014.9","1010.4","0.0","6.0","20.3","29.1","0"
"19.2","31.7","0.0","37.0","17.0","11.0","67.0","41.0","1008.2","1004.4","3.0","7.0","22.3","30.3","0"
"14.7","26.1","0.0","30.0","9.0","11.0","52.0","40.0","1008.6","1006.4","7.0","1.0","16.8","25.0","0"
"9.4","22.4","0.0","46.0","9.0","24.0","55.0","31.0","1010.7","1009.5","0.0","1.0","14.5","21.2","0"
"9.4","22.8","0.0","33.0","11.0","15.0","61.0","33.0","1017.4","1015.7","0.0","1.0","13.3","21.1","0"
"10.3","24.0","0.0","31.0","7.0","13.0","62.0","29.0","1020.5","1018.2","1.0","0.0","15.4","22.5","0"
"10.9","26.9","0.0","22.0","13.0","7.0","59.0","36.0","1020.1","1017.6","0.0","7.0","15.6","25.3","0"
"13.4","29.2","0.0","28.0","9.0","7.0","58.0","34.0","1020.2","1017.5","7.0","7.0","18.0","28.3","0"
"15.2","30.9","0.0","37.0","15.0","13.0","62.0","28.0","1019.0","1015.9","4.0","5.0","20.4","29.5","0"
"15.7","29.2","0.2","26.0","9.0","15.0","62.0","22.0","1018.7","1015.5","0.0","1.0","19.9","28.3","0"
"14.4","29.8","0.0","33.0","9.0","17.0","51.0","24.0","1017.2","1014.9","1.0","3.0","20.8","28.4","0"
"15.3","31.0","0.0","43.0","15.0","9.0","37.0","19.0","1017.9","1015.7","6.0","1.0","20.6","29.7","0"
"17.2","31.1","0.0","35.0","13.0","17.0","34.0","29.0","1018.4","1016.7","1.0","7.0","25.9","26.8","0"
"15.3","31.2","0.2","31.0","9.0","17.0","47.0","26.0","1017.4","1014.1","1.0","1.0","23.8","30.4","0"
"18.8","35.7","0.0","35.0","15.0","13.0","37.0","23.0","1015.7","1012.1","1.0","5.0","27.3","35.0","0"
"17.6","32.0","0.0","24.0","9.0","11.0","44.0","25.0","1015.5","1013.2","1.0","1.0","26.0","31.9","0"
"16.4","32.5","0.0","46.0","13.0","11.0","47.0","26.0","1017.6","1014.2","0.0","1.0","24.5","31.9","0"
"19.3","33.8","0.0","33.0","22.0","11.0","48.0","23.0","1016.6","1013.3","3.0","6.0","25.1","33.2","0"
"14.1","24.0","0.0","43.0","20.0","15.0","55.0","22.0","1020.5","1017.8","2.0","6.0","15.8","23.9","0"
"9.4","24.0","0.0","31.0","11.0","20.0","44.0","28.0","1018.8","1016.3","5.0","6.0","16.2","21.5","0"
"6.7","22.4","0.0","39.0","13.0","24.0","46.0","29.0","1021.9","1019.7","1.0","2.0","15.4","21.6","0"
"7.0","18.4","0.0","39.0","19.0","20.0","45.0","22.0","1028.7","1026.8","0.0","0.0","11.5","17.6","0"
"5.0","21.4","0.0","33.0","17.0","19.0","40.0","17.0","1030.4","1027.7","0.0","0.0","14.8","21.1","0"
"8.5","24.2","0.0","35.0","17.0","17.0","50.0","28.0","1032.1","1028.3","0.0","1.0","16.3","23.5","0"
"9.4","26.4","0.0","30.0","17.0","9.0","47.0","25.0","1030.4","1025.5","0.0","0.0","18.1","25.6","0"
"15.0","26.3","0.0","28.0","13.0","11.0","45.0","31.0","1026.2","1022.2","0.0","2.0","18.6","24.8","0"
"13.7","27.1","0.0","20.0","9.0","7.0","42.0","37.0","1024.6","1020.9","1.0","7.0","21.7","25.1","0"
"14.6","28.1","0.0","39.0","9.0","20.0","38.0","14.0","1023.5","1019.6","1.0","3.0","22.9","27.4","0"
"12.5","26.6","0.0","37.0","20.0","17.0","34.0","22.0","1021.8","1018.0","0.0","0.0","19.7","26.1","0"
"12.4","26.0","0.0","28.0","13.0","11.0","56.0","34.0","1018.9","1014.7","1.0","4.0","18.9","25.0","0"
"14.0","28.5","0.0","24.0","15.0","7.0","57.0","21.0","1016.7","1013.7","1.0","3.0","21.3","27.5","0"
"13.5","27.7","0.0","31.0","11.0","13.0","43.0","29.0","1017.1","1013.6","1.0","2.0","22.6","27.0","0"
"11.8","28.7","0.0","28.0","11.0","15.0","57.0","28.0","1014.9","1010.9","1.0","6.0","21.1","27.3","0"
"15.4","25.9","0.0","28.0","7.0","19.0","53.0","33.0","1013.3","1009.2","7.0","7.0","19.1","24.6","0"
"16.9","26.1","0.0","39.0","9.0","15.0","54.0","35.0","1013.0","1010.8","8.0","7.0","18.8","24.1","0"
"12.3","18.8","0.0","39.0","19.0","20.0","51.0","29.0","1017.7","1015.6","7.0","1.0","12.9","18.0","0"
"5.3","16.5","0.0","43.0","20.0","24.0","68.0","35.0","1020.8","1018.1","1.0","3.0","9.6","15.5","0"
"4.4","20.0","0.0","30.0","13.0","13.0","60.0","34.0","1022.5","1019.4","1.0","1.0","12.3","19.7","0"
"8.2","21.8","0.0","22.0","9.0","11.0","72.0","32.0","1022.0","1019.1","6.0","7.0","13.2","21.6","0"
"10.5","23.3","0.0","17.0","6.0","7.0","58.0","34.0","1021.0","1018.5","7.0","6.0","15.0","23.0","0"
"7.8","22.6","0.0","30.0","9.0","13.0","53.0","30.0","1022.3","1019.3","1.0","0.0","16.0","22.2","0"
"9.1","23.3","0.0","30.0","13.0","9.0","71.0","33.0","1023.7","1020.5","7.0","7.0","13.2","23.0","0"
"12.5","26.9","0.0","33.0","22.0","17.0","56.0","36.0","1023.3","1019.7","1.0","4.0","17.4","26.0","1"
"15.5","22.1","8.8","41.0","11.0","11.0","89.0","87.0","1021.8","1019.3","8.0","7.0","16.7","17.5","1"
"8.2","16.1","1.2","28.0","15.0","13.0","61.0","33.0","1023.7","1021.0","1.0","0.0","10.9","15.8","0"
"5.0","18.4","0.0","35.0","9.0","19.0","70.0","39.0","1023.8","1020.1","0.0","3.0","11.3","17.2","0"
"4.7","18.3","0.0","37.0","9.0","19.0","73.0","39.0","1021.3","1017.6","1.0","1.0","10.6","17.7","0"
"4.2","17.6","0.0","28.0","9.0","11.0","61.0","41.0","1020.9","1018.5","2.0","7.0","11.6","16.1","0"
"7.3","21.3","0.0","19.0","13.0","7.0","48.0","26.0","1020.4","1016.7","2.0","1.0","14.5","20.7","0"
"7.3","25.0","0.0","19.0","6.0","11.0","52.0","19.0","1020.1","1017.1","5.0","0.0","15.2","24.4","0"
"10.9","26.9","0.0","26.0","17.0","13.0","39.0","19.0","1021.9","1019.6","0.0","0.0","17.8","26.5","0"
"13.3","28.8","0.0","28.0","17.0","15.0","36.0","17.0","1022.6","1018.7","1.0","1.0","19.1","28.7","0"
"13.3","26.5","0.0","24.0","9.0","13.0","32.0","26.0","1020.4","1017.1","1.0","3.0","20.2","25.1","0"
"8.0","18.9","0.0","33.0","11.0","15.0","55.0","27.0","1021.8","1018.9","1.0","3.0","13.2","18.5","0"
"2.6","17.0","0.0","46.0","15.0","22.0","53.0","34.0","1022.9","1020.4","0.0","2.0","9.7","16.7","0"
