"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainTomorrow"
"2011-08-25","Cobar","7.9","25.4","0","3.4","12.8","W",31,"NNE","WSW",13,7,49,17,"1026.2","1022.2",0,0,"16.4","24.5","No"
"2011-08-26","Cobar","8","25.4","0","5.8","10.5","NW",26,"NE","SSE",4,7,32,16,"1024.9","1020.5",0,1,"17.6","24.9","No"
"2011-08-27","Cobar","8.5","26.1","0","4.4","10.8","SW",37,"N","WSW",4,17,33,13,"1021.3","1017.2",1,2,"18.1","23.8","No"
"2011-08-28","Cobar","8.5","25.4","0","6","12.7","WNW",31,"E","WSW",9,19,60,20,"1021.3","1016.5",0,2,"15.7","25.1","No"
"2011-08-29","Cobar","8","23.3","0","4.2","10.6","SW",35,"SSW","S",6,11,46,14,"1020","1017.5",5,7,"16.8","22.8","No"
"2011-08-30","Cobar","6","19.9","0","5.2","12","SW",31,"SSE","SW",11,13,55,27,"1023.6","1021.3",1,0,"13.3","18.7","No"
"2011-08-31","Cobar","2.6","19.9","0","5.2","10.3","SW",28,"SE","SSW",7,11,39,15,"1025.2","1022.2",1,6,"12.8","19.5","No"
"2011-09-01","Cobar","6.7","21.8","0","4","10.7","ESE",24,"SE","SSE",7,9,47,22,"1024.4","1020.9",0,1,"14.8","21.3","No"
"2011-09-02","Cobar","8.9","25","0","4.6","10.7","ESE",33,"E","E",13,13,50,18,"1024.7","1021.5",0,1,"15.6","23.7","No"
"2011-09-03","Cobar","11","26.4","0","6.6","10.6","NE",41,"NE","NNE",30,19,50,23,"1025.4","1021.5",0,2,"15.4","25.9","No"
"2011-09-04","Cobar","13.3","27","0","7.4","12.7","NNW",44,"N","N",26,15,35,20,"1025.1","1021.5",5,1,"18.2","25.9","No"
"2011-09-05","Cobar","13.9","26.6","0","8.8","12.6","N",41,"N","NNE",22,20,30,16,"1025.6","1020.8",3,1,"19.6","26","No"
"2011-09-06","Cobar","12.3","27.9","0","8.4","11.1","SW",65,"N","WNW",17,22,31,17,"1019.4","1014.2",2,5,"19.2","26.5","No"
"2011-09-07","Cobar","6.2","20.9","0","7.6","12.4","SE",30,"SSE","SSW",13,9,40,19,"1020.6","1017.1",2,1,"13","20.2","No"
"2011-09-08","Cobar","7.8","14.7","0","5.4","6.4","ESE",35,"ESE","SSE",20,4,31,86,"1019.1","1017.4",7,8,"13.9","10.2","Yes"
"2011-09-09","Cobar","7.4","15.1","5.4","0.2","8.3","SW",56,"SW","WSW",24,28,71,46,"1016.9","1015.1",4,7,"10.3","14.3","No"
"2011-09-10","Cobar","3.8","16.7","0.4","3.8","10.3","WSW",46,"SW","SW",22,22,63,32,"1021.8","1018.9",1,0,"9","16.2","No"
"2011-09-11","Cobar","4.8","17.2","0","4.8","12","SW",54,"SW","SW",17,20,69,48,"1020.2","1018.1",2,7,"10.7","13.9","Yes"
"2011-09-12","Cobar","3.5","18.8","1.2","3.4","10.9","S",24,"SSE","SW",9,13,55,21,"1026","1024.5",0,0,"10.9","18.4","No"
"2011-09-13","Cobar","5.8","22.6","0","4.8","11.2","W",24,"NNE","W",6,13,31,11,"1028.7","1024.3",0,1,"14.9","22.1","No"
"2011-09-14","Cobar","9.2","26.2","0","4.8","12.7","WNW",39,"WNW","WNW",13,17,15,9,"1026.2","1022",0,1,"20","25.5","No"
"2011-09-15","Cobar","9.5","27.5","0","7.6","10","W",67,"S","WSW",6,17,33,12,"1024.5","1020.7",1,1,"20.9","26.4","No"
"2011-09-16","Cobar","13.1","30.5","0","11","8.2","W",43,"WNW","W",17,17,14,6,"1020.9","1016.6",3,1,"24.2","30.3","No"
"2011-09-17","Cobar","12.5","31.7","0","8.8","11.1","NNW",48,"NW","NW",9,28,7,3,"1017.9","1014.2",2,2,"25.9","30.6","No"
"2011-09-18","Cobar","12.7","31.6","0","26.2","8.2","WNW",41,"NW","W",7,17,12,6,"1018","1015.8",6,7,"25.1","30.1","No"
"2011-09-19","Cobar","16.6","32.3","0","7","13","NNW",67,"N","N",17,30,14,8,"1015.4","1009",0,0,"25.2","31.1","No"
"2011-09-20","Cobar","13.4","21.6","0","12.6","12","SW",52,"WSW","SW",28,28,41,14,"1014.8","1014.1",4,1,"16.5","20.8","No"
"2011-09-21","Cobar","7.1","23.7","0","8.4","11","SSE",24,"SSE","SSE",7,7,25,18,"1023.6","1019.9",0,0,"17","22.6","No"
"2011-09-22","Cobar","9.5","28.4","0","10.8","12.5","NE",39,"ENE","NNE",13,20,28,11,"1022.6","1016.5",0,0,"19.8","27.4","No"
"2011-09-23","Cobar","13.7","29","0","8.8","10.3","SW",33,"SW","SW",11,13,19,18,"1019.7","1017",4,5,"20.8","27.4","No"
"2011-09-24","Cobar","10.3","26.5","0","3.6","10.6","S",37,"SE","WSW",9,19,28,15,"1019.2","1015",1,1,"18.9","25.4","No"
"2011-09-25","Cobar","5.6","21","0","3.6","10.3","SSW",41,"SW","SSE",15,11,40,25,"1019.1","1016.6",1,1,"13.5","19.8","No"
"2011-09-26","Cobar","7.7","24.5","0","24.6","9.6","E",48,"E","ENE",24,17,45,24,"1020.9","1015.9",6,1,"15.8","23.3","No"
"2011-09-27","Cobar","12.3","28.2","0","7.6","12","ENE",43,"NE","NE",26,15,44,15,"1017.7","1012.1",1,6,"17.4","27.2","No"
"2011-09-28","Cobar","17","25.1","0","9.8","0","WNW",54,"NNE","NNE",9,9,34,83,"1011","1006.4",8,8,"22","18.4","Yes"
"2011-09-29","Cobar","10.5","16.2","19.4","3.4","0","W",59,"W","W",26,24,56,51,"1005.9","1004.9",6,5,"12.7","14.4","Yes"
"2011-09-30","Cobar","5.5","19.9","1.8","3.8","11.2","W",41,"WSW","NW",13,20,53,27,"1011.5","1006.2",2,2,"13.5","18.9","Yes"
"2011-10-01","Cobar","8.7","15","2.6","5.4","0","WSW",54,"WSW","WSW",20,24,77,71,"1007.2","1007.6",7,7,"9.5","11","Yes"
"2011-10-02","Cobar","5.9","20.6","1.4","2.4","8.7","SSE",28,"SSE","SSW",13,11,82,35,"1016.3","1015.9",7,4,"9.5","19.2","No"
"2011-10-03","Cobar","8.9","20.8","0","4.2","11.2","E",33,"E","NNE",17,6,65,37,"1021.4","1019.4",1,7,"13.1","18.9","No"
"2011-10-04","Cobar","9","23.3","0","4.6","10.6","NE",33,"NE","ESE",22,13,48,24,"1022.1","1018.7",1,1,"14.8","21.8","No"
"2011-10-05","Cobar","14.5","17.1","0","7.2","5.8","ENE",30,"ENE","NE",15,6,52,51,"1017.8","1015",8,8,"15.2","16.4","Yes"
"2011-10-06","Cobar","12.3","22.5","8","1.4","5.1","NE",26,"NE","SW",11,9,96,60,"1012.6","1010.2",7,7,"14.4","20.7","No"
"2011-10-07","Cobar","11.2","20.9","0.4","3","10.6","SW",24,"SSE","W",6,9,80,44,"1013.3","1010.2",4,8,"15.6","20.4","No"
"2011-10-08","Cobar","10.4","24.4","0","3","8.3","S",31,"SSW","WSW",9,15,77,35,"1013","1010.8",1,6,"15.7","23.1","No"
"2011-10-09","Cobar","10","23.7","0","5.8","3.3","SSW",44,"SW","SW",2,17,55,29,"1013.2","1010.3",4,7,"16.5","22.5","No"
"2011-10-10","Cobar","11.3","25.3","0","5.8","10.8","W",37,"ENE","WSW",6,17,49,24,"1011.6","1008.8",1,4,"17.3","24.5","No"
"2011-10-11","Cobar","6.7","21.7","0","8","10.6","SW",35,"S","S",11,15,44,24,"1015.8","1012.6",1,1,"13.9","21.1","No"
"2011-10-12","Cobar","9.4","23.8","0","7","11.4","E",26,"SE","SSW",13,9,36,24,"1017.9","1015.4",0,1,"16.8","22.9","No"
"2011-10-13","Cobar","12.7","25.8","0","6.6","11.2","E",28,"E","WNW",13,6,39,18,"1017.7","1014.8",5,3,"18.2","25.2","No"
"2011-10-14","Cobar","13.2","30.5","0","5.4","10.6","N",48,"NE","NNW",17,9,54,19,"1014","1009.2",2,7,"19.2","29.8","No"
"2011-10-15","Cobar","13.2","29.1","0","6.6","12.7","WSW",39,"W","WSW",9,19,59,26,"1010.6","1009.8",1,3,"20.1","28","No"
"2011-10-16","Cobar","12.5","23.4","0","10.2","10.3","SW",43,"SSW","SSW",22,20,35,15,"1020.4","1020.5",1,1,"14.9","22.1","No"
"2011-10-17","Cobar","9.4","26.7","0","8.8","10.7","ESE",44,"SE","ESE",22,20,27,6,"1029.3","1026.4",1,1,"15.5","25.2","No"
"2011-10-18","Cobar","13.2","27.9","0","9.6","12.2","E",44,"NE","NE",22,13,51,30,"1029.3","1025.9",1,4,"18.5","27.1","No"
"2011-10-19","Cobar","13.4","29.4","0","8.2","11.4","NE",35,"NE","N",17,13,32,15,"1028","1023.9",0,0,"20.6","28.1","No"
"2011-10-20","Cobar","14.4","30.3","0","10.4","12.7","NE",41,"NNE","NNW",15,9,34,16,"1025.6","1021.6",0,1,"22","29","No"
"2011-10-21","Cobar","15.9","31.3","0","11","11.8","NNE",35,"NNE","NNE",17,9,27,10,"1023.6","1020.4",6,2,"22.7","30.5","No"
"2011-10-22","Cobar","16.7","31.3","0","10.8","7.8","NNE",26,"NNE","SSE",7,9,32,17,"1021.9","1019.1",7,7,"24.2","30.2","No"
"2011-10-23","Cobar","17","33.2","0","7.8","10.8","NE",35,"N","NNE",15,11,29,13,"1020.1","1015.9",1,1,"25.3","32.2","No"
"2011-10-24","Cobar","19.8","36.3","0","12.6","9.7","WSW",57,"N","NW",24,20,34,13,"1013.5","1008.2",2,6,"26","35","Yes"
"2011-10-25","Cobar","17.3","27","2.8","11.2","2.9","SSW",41,"SSE","SW",7,20,75,52,"1011.4","1011.1",6,7,"21.1","24.4","No"
"2011-10-26","Cobar","11.7","28.4","0","8.4","9.9","E",48,"ESE","SSE",9,9,55,29,"1015.2","1013.4",5,4,"18.9","26.9","No"
"2011-10-27","Cobar","13.2","29.6","0","7.6","11.4","E",44,"ENE","SE",19,9,52,29,"1017.4","1014.1",6,3,"18.9","27.3","No"
"2011-10-28","Cobar","17.7","33.7","0","8.2","9.5","ENE",39,"NE","NNE",19,7,61,26,"1015","1010.5",6,6,"22.1","32.3","Yes"
"2011-10-29","Cobar","18.4","30","7.8","8.4","8.1","WSW",57,"S","SSW",7,13,87,44,"1011.4","1011",7,4,"20.2","28.3","No"
"2011-10-30","Cobar","15.8","24.9","0","6.2","12.6","SSW",41,"SSW","S",17,17,50,23,"1017.4","1015.7",6,1,"17.3","23.8","No"
"2011-10-31","Cobar","11.9","27.2","0","9.4","12.4","S",31,"SSE","S",15,15,53,17,"1021.8","1018.2",1,3,"16.1","25.8","No"
"2011-11-01","Cobar","11.7","29.1","0","9","10.3","SW",31,"SE","SW",6,13,39,18,"1019.2","1015.2",7,7,"17.7","27.5","No"
"2011-11-02","Cobar","13.4","29.2","0","10.2","12.6","SW",37,"S","WSW",9,19,39,12,"1015.2","1011.6",1,1,"20.8","28.3","No"
"2011-11-03","Cobar","13.7","27.7","0","11.6","12.4","S",54,"S","SSW",11,15,51,27,"1014.3","1011.7",1,1,"19.5","26.6","No"
"2011-11-04","Cobar","13.5","30.8","0","8.6","11.4","S",30,"SSE","SE",13,9,37,13,"1016.9","1013",1,1,"20.3","29.2","No"
"2011-11-05","Cobar","17.8","34.3","0","9.2","9.8","NNE",39,"ENE","NNE",17,13,40,19,"1014.6","1010.5",7,3,"22","32.3","No"
"2011-11-06","Cobar","20","30.5","0","15.6","3.7","NNE",46,"N","N",19,26,44,45,"1012.7","1009.8",4,7,"25.4","27.2","No"
"2011-11-07","Cobar","19.7","35.3","0","8.6","1.5","NE",39,"NNE","WNW",13,20,65,25,"1012.3","1008.5",7,7,"23.8","34.7","Yes"
"2011-11-08","Cobar","22.2","36.7","1.2","9.6","12.4","WSW",65,"N","E",24,9,44,63,"1011.1","1012",2,8,"28.4","26.6","No"
"2011-11-09","Cobar","20.5","34.7","0.8","6.2","7.9","NW",50,"N","WNW",9,19,65,26,"1013.3","1011.6",7,7,"24.3","32.9","Yes"
"2011-11-10","Cobar","15.5","27.3","1.4","9.2","10.5","SW",59,"S","SSW",9,11,83,29,"1015.9","1016.2",7,1,"16.3","25.5","No"
"2011-11-11","Cobar","13.4","31.6","0","8.4","12.9","ESE",31,"ESE","SW",19,11,31,14,"1021.9","1017.4",1,1,"22.2","30.3","No"
"2011-11-12","Cobar","16.4","32.2","0","23.3","10.3","SW",28,"ESE","SW",13,19,26,13,"1018","1013.9",7,7,"24.4","30.9","No"
"2011-11-13","Cobar","17.3","36.8","0","11.4","10.6","NE",37,"NE","W",22,9,19,11,"1012.4","1008.7",6,7,"27.5","35","No"
"2011-11-14","Cobar","21.2","38.1","0","11.4","12.7","WSW",48,"WNW","WSW",15,22,44,13,"1010.4","1009.2",1,2,"27.7","36.4","No"
"2011-11-15","Cobar","17.1","36.6","0","13","11.4","ESE",31,"E","SE",17,9,22,9,"1015.9","1012.9",0,1,"28.4","35.1","No"
"2011-11-16","Cobar","24.8","28.4","0","14","11.4","S",44,"SE","S",6,11,26,59,"1013.9","1017.3",8,8,"27.1","21.8","Yes"
"2011-11-17","Cobar","16.7","26.2","3.4","2.4","6","NNE",35,"E","NW",7,6,86,59,"1017.2","1015",7,8,"18.9","24.8","No"
"2011-11-18","Cobar","16.6","33.5","0","2.8","9.9","E",26,"NE","NE",17,9,64,28,"1016.8","1012.6",1,3,"23.3","32.7","No"
"2011-11-21","Cobar","13.8","21.6","2.6","2","0","E",28,"ESE","SW",13,11,77,63,"1015.2","1015",7,8,"16.6","18.2","Yes"
"2011-11-22","Cobar","13.6","14.2","9.4","2.2","0","SSE",35,"S","SSE",13,17,99,96,"1011.4","1010.7",8,8,"13.8","13.4","Yes"
"2011-11-23","Cobar","11.6","25.1","29.8","0.6","6.1","ESE",48,"S","S",13,19,87,37,"1014.7","1013.3",7,6,"14","23.6","No"
"2011-11-24","Cobar","14","19","0","7.4","0","ESE",43,"ESE","E",24,15,77,87,"1017.7","1016.4",8,8,"15","16.3","Yes"
"2011-11-25","Cobar","14.7","27.8","1.2","0.6","6.1","WSW",33,"SSE","S",4,11,80,41,"1015.9","1011.9",7,7,"18.9","26.2","No"
"2011-11-26","Cobar","13.9","28.1","0.8","5.4","12.4","WNW",50,"WSW","W",13,20,65,25,"1010.7","1008.2",1,3,"18.7","25.6","No"
"2011-11-27","Cobar","13.5","30.2","0","8.4","11.2","WSW",30,"S","SW",11,15,61,27,"1012.9","1011.7",0,1,"20.1","28.6","No"
"2011-11-28","Cobar","18.7","33.9","0","9.4","10.3","NE",41,"NE","ESE",17,6,36,19,"1014.8","1011.6",5,7,"25.8","31.8","No"
"2011-11-30","Cobar","21.8","26.1","1","12.2","5.5","S",48,"NNW","SSW",20,22,84,51,"1009.2","1011.5",7,7,"21.8","24.3","Yes"
"2011-12-01","Cobar","11.1","24.8","5.6","4.2","11.2","SE",43,"SE","S",22,22,43,20,"1020.1","1017.5",0,0,"16.7","23.2","No"
"2011-12-02","Cobar","13","26.2","0","10.4","12","ENE",31,"ESE","ENE",15,7,42,25,"1018.8","1015.7",0,1,"17.9","24.8","No"
"2011-12-03","Cobar","14.5","28.6","0","8","11.4","ENE",35,"ENE","E",20,9,46,22,"1017.3","1014.1",1,4,"19.7","27.7","No"
"2011-12-04","Cobar","16.5","29.5","0","9.4","12.3","SSW",41,"SSW","S",15,20,39,19,"1015.2","1012.1",2,6,"23.9","28.3","No"
"2011-12-05","Cobar","14.2","26.7","0","10","10","E",41,"E","E",19,19,52,21,"1015","1011.3",6,7,"17.7","25.8","No"
"2011-12-06","Cobar","15.3","26.1","0","10.4","11.2","E",44,"E","NE",24,19,48,40,"1013.2","1009.8",7,7,"17.5","24.3","No"
"2011-12-07","Cobar","16.7","24.2","0","6.2","11.2","E",35,"E","ESE",24,7,70,46,"1011.5","1009.7",8,7,"17.6","22.6","No"
"2011-12-09","Cobar","16.6","27.9","0","4.2","9.5","N",35,"NE","NNE",15,9,69,41,"1010.4","1007.2",7,7,"21","26.4","Yes"
"2011-12-10","Cobar","16.4","29.1","11.2","3.6","10","ENE",50,"E","WNW",13,7,75,39,"1007.7","1004.5",3,7,"21.5","27.6","No"
"2011-12-11","Cobar","19.7","27.7","0.4","5.6","0","SSW",52,"SSW","SSW",9,11,83,83,"1003.7","1002.8",7,7,"21.1","20.8","Yes"
"2011-12-12","Cobar","16.3","29.8","2.4","3.8","12.4","SSW",35,"S","SSW",15,15,64,23,"1006.2","1004.6",1,1,"21.9","28.1","No"
"2011-12-13","Cobar","15.4","27.6","0","10.8","12","SW",57,"S","SW",19,22,38,22,"1009.9","1008.7",0,0,"19.3","26","No"
"2011-12-14","Cobar","12.3","28.9","0","11","12.7","SSW",46,"SSE","WSW",11,17,32,12,"1013.8","1011.2",1,3,"19.6","28","No"
"2011-12-15","Cobar","18.3","30.9","0","10.6","11.4","ENE",33,"ENE","E",24,9,47,19,"1013.2","1010.4",6,6,"21.7","30","No"
"2011-12-16","Cobar","18.9","32.5","0","8.8","10.6","NE",39,"NE","NE",20,19,52,28,"1015.4","1012.7",4,7,"23.6","30.8","No"
"2011-12-17","Cobar","20.6","30.1","0","11.2","11.2","NE",54,"NNE","NE",24,26,56,36,"1016.9","1013.8",7,7,"23","28.2","No"
"2011-12-18","Cobar","21.4","26.1","0","9.4","1.5","NE",52,"NE","NNE",22,30,59,68,"1012.4","1008.9",8,7,"21.9","24.7","Yes"
"2011-12-19","Cobar","18.7","30","8.6","3.4","6.2","N",44,"NNW","SW",15,26,83,53,"1008.8","1006.6",8,4,"21.8","28","No"
"2011-12-20","Cobar","15.8","31.7","0","6.4","11.2","SSW",33,"SSE","SE",11,13,41,22,"1012.8","1010.6",1,1,"24.3","30","No"
"2011-12-21","Cobar","18.7","32.5","0","10.4","10","E",39,"E","NNE",15,11,41,24,"1012.5","1009.8",1,7,"25.4","30.6","No"
"2011-12-22","Cobar","19.5","32.4","0","8.8","10.6","S",41,"NE","S",22,24,62,71,"1013","1009.5",1,7,"24.2","21.8","Yes"
"2011-12-23","Cobar","16.2","34.6","1.6","7.6","12.4","ESE",30,"NNE","SSE",13,13,57,23,"1011.9","1008.5",2,4,"23.2","33.1","No"
"2011-12-24","Cobar","19.7","34.4","0","9.2","10.6","SE",31,"NE","SE",11,20,54,22,"1010.8","1008.3",0,3,"26","32.5","No"
"2011-12-25","Cobar","20.3","37.3","0","11.6","13.1","SSE",52,"NE","NE",17,11,46,19,"1008.9","1005.4",1,1,"27.2","35.2","Yes"
"2011-12-26","Cobar","19.6","29.8","7","11.4","7","NW",48,"NE","NW",17,13,92,55,"1006.1","1004.6",8,5,"20.3","28.4","No"
"2011-12-27","Cobar","17.6","30.5","1","4.8","10.3","SW",44,"SSE","SSW",17,17,48,17,"1009.7","1007.6",1,1,"22.6","28.8","No"
"2011-12-28","Cobar","16.9","31.9","0","11.6","11","SSW",26,"ENE","S",13,17,46,25,"1010.6","1007.8",0,5,"23.5","29.1","No"
"2011-12-29","Cobar","19.4","32.2","0","8.4","10.7","SE",33,"E","ESE",15,17,47,27,"1011.7","1010.1",0,5,"24.3","30","No"
"2011-12-30","Cobar","19.1","32.4","0","11.4","11.2","E",37,"E","SE",17,13,47,20,"1015","1013.2",1,1,"22.2","31.3","No"
"2011-12-31","Cobar","18.2","32.7","0","12.8","11.4","ENE",37,"E","E",19,7,44,21,"1016.8","1013.6",0,1,"23","31.1","No"
"2012-01-01","Cobar","18.3","34.7","0","8.4","12","E",46,"NE","E",20,17,33,15,"1015.1","1012.1",0,1,"26.6","33.5","No"
"2012-01-02","Cobar","20","37.3","0","12.6","13.2","E",48,"N","ESE",17,20,30,12,"1015.1","1012.6",0,1,"29","35.8","No"
"2012-01-03","Cobar","22.1","38.7","0","14.8","13","NNE",43,"N","ENE",17,17,24,12,"1015.4","1012.3",5,5,"31.2","37.6","No"
"2012-01-04","Cobar","23.9","37.9","0","15.6","6.4","W",37,"NW","SSW",13,15,26,15,"1014","1011.1",7,7,"29.9","35.8","No"
"2012-01-05","Cobar","24.7","38.1","0","10.2","11.1","NW",41,"SE","NNW",19,22,39,17,"1012.4","1008.7",4,5,"28.1","37.6","No"
"2012-01-06","Cobar","21.2","35.4","0","13.8","11","SSW",30,"SSE","W",13,17,28,7,"1012.3","1009.5",1,1,"25.9","33.6","No"
"2012-01-07","Cobar","20.9","39.6","0","11.8","9.5","NE",39,"NE","ESE",24,9,52,18,"1009.9","1005.7",6,3,"25.4","37.2","No"
"2012-01-08","Cobar","25.3","40.1","0","12.4","8.5","W",50,"ESE","SW",6,24,31,20,"1003.8","1001",7,7,"28.8","37.8","No"
"2012-01-09","Cobar","19.4","30.1","0","15.4","12.4","SSW",43,"SSW","SSW",19,17,33,19,"1012","1010",1,1,"22.4","28.5","No"
"2012-01-10","Cobar","18.4","30.4","0","11.6","12","SW",39,"S","SSW",13,19,32,19,"1012.7","1010.6",6,3,"22","28","No"
"2012-01-11","Cobar","18.6","28","0","13","12.1","WSW",54,"SSW","SW",22,30,32,19,"1012.1","1009.8",1,1,"20.4","26.5","No"
"2012-01-12","Cobar","13.4","27.3","0","14","12.6","S",41,"SSE","SSE",17,15,29,13,"1017.3","1014.4",1,1,"16.8","24.7","No"
"2012-01-13","Cobar","15.3","29.2","0","10","7.4","SSW",31,"S","SSW",13,17,35,17,"1016","1013",6,2,"21","27.8","No"
"2012-01-14","Cobar","18","32.5","0","3.6","11.3","SSW",52,"SSE","WSW",15,11,35,17,"1013.4","1010.2",1,1,"20.9","30.2","No"
"2012-01-15","Cobar","19.2","32.3","0","6.6","12.7","ENE",50,"NE","E",15,13,40,23,"1013.9","1011.9",1,1,"24","29.8","No"
"2012-01-16","Cobar","17.8","31.4","0","32.6","13.1","ENE",43,"ENE","NE",24,17,55,30,"1016.8","1014.2",1,6,"21.5","29.5","No"
"2012-01-17","Cobar","19.6","34.6","0","9.2","10.6","NE",43,"NE","ENE",20,20,45,21,"1018.2","1014.3",0,1,"23.8","32.9","No"
"2012-01-18","Cobar","22.2","36.6","0","13","12.6","S",52,"NE","SW",20,7,46,21,"1014.6","1012",1,7,"26.4","35.2","No"
"2012-01-19","Cobar","23.2","39.8","0","11.6","10.3","SSE",39,"ENE","SW",15,17,32,14,"1013.6","1010.4",1,5,"30.1","36.9","No"
"2012-01-20","Cobar","24.1","37.2","0","6.4","12.3","NW",83,"NE","ENE",20,13,35,20,"1012.6","1009.1",2,3,"29.2","35.4","No"
"2012-01-21","Cobar","19.9","31.8","0","2.2","11.2","NNE",43,"SE","ESE",6,17,73,40,"1012.5","1010.1",1,8,"22.5","29.4","Yes"
"2012-01-22","Cobar","19.7","32.6","10","30.4","10","E",50,"E","E",30,20,59,30,"1015.2","1012.8",2,6,"23.1","31.4","No"
"2012-01-23","Cobar","19.7","31.2","0","14.2","5.8","E",46,"ENE","ENE",24,22,62,30,"1016.3","1012.9",7,7,"21.1","30.1","Yes"
"2012-01-24","Cobar","18.5","25.5","1.6","8","0","ENE",52,"E","SE",20,15,61,79,"1012.8","1010.3",7,8,"21.4","22.3","Yes"
"2012-01-25","Cobar","19","28.3","29.2","4.6","8.5","ESE",44,"E","ESE",19,24,83,57,"1009.1","1006.7",7,5,"21.9","27.3","No"
"2012-01-26","Cobar","20.2","29.8","0.2","5.6","8","ESE",33,"ESE","SE",15,13,78,56,"1008.8","1007.1",8,7,"22.2","27","No"
"2012-01-27","Cobar","20.4","27.2","0.4","7","0","E",56,"E","E",20,37,82,58,"1009.9","1008.2",7,7,"21.6","27","Yes"
"2012-01-28","Cobar","19.5","22.7","32.6","2","0","NE",52,"E","E",22,22,93,92,"1009.1","1007.1",8,8,"20.2","20.3","Yes"
"2012-01-29","Cobar","19.2","24.5","7","1.2","0","ENE",52,"ENE","ENE",28,22,90,87,"1003.7","1000.3",8,8,"20","21.7","Yes"
"2012-01-30","Cobar","19.9","32.9","26","0.6","0","NNE",44,"NW","NW",17,15,88,59,"1001","999",7,7,"23.8","31.6","Yes"
"2012-01-31","Cobar","19.3","28.2","4.6","7.6","6.1","S",41,"SSW","S",17,15,60,41,"1007.7","1007.4",7,6,"20.1","26.1","No"
"2012-02-01","Cobar","14.9","29.6","0","8.8","11","E",39,"SSE","SSW",11,9,55,40,"1009.6","1006.4",3,5,"19.1","27.3","No"
"2012-02-02","Cobar","17.2","23.2","0.2","7.2","5.5","SE",44,"SE","SE",15,26,92,81,"1006.3","1004.5",8,7,"17.7","19.7","No"
"2012-02-03","Cobar","16.6","25.9","0.8","4.6","4.4","SSE",26,"ESE","SSE",15,13,91,66,"1003.9","1002.7",8,7,"17.7","23.2","No"
"2012-02-04","Cobar","16.8","31","0","3.2","11","SSW",22,"E","SSW",11,9,69,38,"1004.3","1001.8",1,5,"22.4","29.4","No"
"2012-02-05","Cobar","20.3","34.9","0","7.2","11.4","SSW",46,"NNE","NW",17,17,52,30,"1001.1","998.1",1,3,"25.6","33.7","No"
"2012-02-06","Cobar","16.1","25.9","0","13.4","11","SSW",44,"SSW","SSW",22,13,44,27,"1006.2","1004.4",1,1,"17.6","24.9","No"
"2012-02-07","Cobar","12.1","27.6","0","8.6","12.6","SW",43,"SSW","S",13,13,38,22,"1008","1006.2",0,1,"18.6","26.3","No"
"2012-02-08","Cobar","14.4","28.5","0","9.6","11.4","SSW",33,"S","SSE",15,17,41,23,"1010.1","1008.8",1,1,"19.8","27.1","No"
"2012-02-09","Cobar","14.2","30","0","8.4","11.4","WSW",31,"SE","NW",9,7,39,19,"1010.6","1008.5",1,1,"21.6","29.4","Yes"
"2012-02-10","Cobar","16.2","30.6","9.8","10.6","12.6","N",72,"SE","NNE",11,9,38,15,"1009.6","1007.1",1,6,"22.6","29.1","No"
"2012-02-11","Cobar","14","28.3","0","6.2","10.3","SW",31,"ESE","SSE",7,7,55,29,"1011.5","1010.1",1,3,"20.6","27","No"
"2012-02-12","Cobar","13.6","30.2","0","8.2","10.8","SSW",35,"WSW","WSW",2,15,53,24,"1014.1","1012.1",1,3,"20.6","29.6","No"
"2012-02-13","Cobar","16.3","30.9","0","8.6","11","SSW",35,"SSE","SSW",7,15,46,17,"1016.2","1014",1,1,"22.4","29.6","No"
"2012-02-14","Cobar","18","32.5","0","8.4","11.2","ENE",33,"E","ESE",15,13,42,18,"1016.9","1014.1",0,5,"23.2","32.1","No"
"2012-02-15","Cobar","19.3","32.5","0","10.4","11.2","ENE",39,"NE","ENE",24,11,59,26,"1016.9","1014.1",1,7,"22.5","30.2","No"
"2012-02-16","Cobar","19.8","34.7","0","8.6","10.6","NE",33,"NE","NNE",20,11,51,24,"1016","1013.7",2,6,"24.2","32.9","No"
"2012-02-17","Cobar","20.1","34.6","0.2","8.4","7.8","E",46,"N","NNW",4,11,53,32,"1015.5","1012.2",4,7,"26.1","32.2","Yes"
"2012-02-18","Cobar","18.6","36","3","6","10.1","WNW",61,"NNE","NW",15,7,61,27,"1014.3","1012",2,6,"24.9","34.2","No"
"2012-02-19","Cobar","18.8","36.7","0.8","7","10.6","S",43,"NNE","WNW",19,17,67,26,"1014.2","1010.8",1,7,"23.6","36","No"
"2012-02-20","Cobar","21.5","28.6","0","10.4","3.9","SSW",37,"NNE","S",17,22,59,61,"1010.1","1010.8",7,8,"25.1","26.1","No"
"2012-02-21","Cobar","16.6","30.2","0.4","2.6","11","SSW",30,"SSE","SSE",11,17,82,32,"1010.3","1009.4",1,6,"20.5","29.1","No"
"2012-02-22","Cobar","18.8","29.4","0","8.4","11.2","SE",26,"E","ESE",13,9,72,38,"1012.7","1011.8",8,7,"20.1","28.8","No"
